          x                      y                      z            
4.5278638632988830e+00 0.0000000000000000e+00 3.3261177706756002e+00 
4.7123889803846897e+00 0.0000000000000000e+00 3.3261177706755998e+00 
3.1415926535897931e+00 1.8452511708580685e-01 3.3261177706756002e+00 
3.3261177706756002e+00 1.8452511708580685e-01 3.3261177706756002e+00 
3.7029705078002735e+00 1.8452511708580685e-01 3.3261177706755993e+00 
4.1510111261742093e+00 1.8452511708580688e-01 3.3261177706756002e+00 
4.5278638632988839e+00 1.8452511708580685e-01 3.3261177706756002e+00 
4.7123889803846897e+00 1.8452511708580685e-01 3.3261177706756002e+00 
3.1415926535897931e+00 5.6137785421048070e-01 3.3261177706755998e+00 
3.3261177706755998e+00 5.6137785421048070e-01 3.3261177706755993e+00 
3.7029705078002735e+00 5.6137785421048070e-01 3.3261177706755989e+00 
4.1510111261742093e+00 5.6137785421048070e-01 3.3261177706755989e+00 
4.5278638632988830e+00 5.6137785421048070e-01 3.3261177706755993e+00 
4.7123889803846888e+00 5.6137785421048070e-01 3.3261177706756002e+00 
3.1415926535897931e+00 1.0094184725844160e+00 3.3261177706755998e+00 
3.3261177706755998e+00 1.0094184725844157e+00 3.3261177706756002e+00 
3.7029705078002730e+00 1.0094184725844160e+00 3.3261177706755998e+00 
4.1510111261742093e+00 1.0094184725844160e+00 3.3261177706755998e+00 
4.5278638632988830e+00 1.0094184725844160e+00 3.3261177706755998e+00 
4.7123889803846897e+00 1.0094184725844160e+00 3.3261177706755998e+00 
3.1415926535897931e+00 1.3862712097090897e+00 3.3261177706756002e+00 
3.3261177706756002e+00 1.3862712097090897e+00 3.3261177706756002e+00 
3.7029705078002735e+00 1.3862712097090897e+00 3.3261177706755993e+00 
4.1510111261742093e+00 1.3862712097090897e+00 3.3261177706755998e+00 
4.5278638632988830e+00 1.3862712097090897e+00 3.3261177706756002e+00 
4.7123889803846897e+00 1.3862712097090897e+00 3.3261177706756002e+00 
3.1415926535897931e+00 1.5707963267948966e+00 3.3261177706755998e+00 
3.3261177706756002e+00 1.5707963267948966e+00 3.3261177706756002e+00 
3.7029705078002735e+00 1.5707963267948966e+00 3.3261177706756002e+00 
4.1510111261742093e+00 1.5707963267948966e+00 3.3261177706755998e+00 
4.5278638632988830e+00 1.5707963267948966e+00 3.3261177706756002e+00 
4.7123889803846897e+00 1.5707963267948966e+00 3.3261177706756002e+00 
3.1415926535897931e+00 0.0000000000000000e+00 3.7029705078002735e+00 
3.3261177706755998e+00 0.0000000000000000e+00 3.7029705078002735e+00 
3.7029705078002739e+00 0.0000000000000000e+00 3.7029705078002735e+00 
4.1510111261742084e+00 0.0000000000000000e+00 3.7029705078002735e+00 
4.5278638632988830e+00 0.0000000000000000e+00 3.7029705078002735e+00 
4.7123889803846897e+00 0.0000000000000000e+00 3.7029705078002735e+00 
3.1415926535897927e+00 1.8452511708580685e-01 3.7029705078002735e+00 
3.3261177706755993e+00 1.8452511708580685e-01 3.7029705078002735e+00 
3.7029705078002735e+00 1.8452511708580682e-01 3.7029705078002735e+00 
4.1510111261742093e+00 1.8452511708580682e-01 3.7029705078002735e+00 
4.5278638632988821e+00 1.8452511708580685e-01 3.7029705078002735e+00 
4.7123889803846897e+00 1.8452511708580685e-01 3.7029705078002739e+00 
3.1415926535897931e+00 5.6137785421048070e-01 3.7029705078002735e+00 
3.3261177706755993e+00 5.6137785421048070e-01 3.7029705078002730e+00 
3.7029705078002735e+00 5.6137785421048059e-01 3.7029705078002730e+00 
4.1510111261742084e+00 5.6137785421048070e-01 3.7029705078002735e+00 
4.5278638632988821e+00 5.6137785421048070e-01 3.7029705078002735e+00 
4.7123889803846897e+00 5.6137785421048070e-01 3.7029705078002735e+00 
3.1415926535897927e+00 1.0094184725844160e+00 3.7029705078002735e+00 
3.3261177706755998e+00 1.0094184725844160e+00 3.7029705078002735e+00 
3.7029705078002739e+00 1.0094184725844160e+00 3.7029705078002735e+00 
4.1510111261742093e+00 1.0094184725844160e+00 3.7029705078002739e+00 
4.5278638632988830e+00 1.0094184725844160e+00 3.7029705078002744e+00 
4.7123889803846897e+00 1.0094184725844160e+00 3.7029705078002735e+00 
3.1415926535897931e+00 1.3862712097090897e+00 3.7029705078002735e+00 
3.3261177706755993e+00 1.3862712097090897e+00 3.7029705078002735e+00 
3.7029705078002735e+00 1.3862712097090895e+00 3.7029705078002735e+00 
4.1510111261742093e+00 1.3862712097090897e+00 3.7029705078002744e+00 
4.5278638632988830e+00 1.3862712097090897e+00 3.7029705078002744e+00 
4.7123889803846897e+00 1.3862712097090897e+00 3.7029705078002739e+00 
3.1415926535897931e+00 1.5707963267948966e+00 3.7029705078002735e+00 
3.3261177706755998e+00 1.5707963267948963e+00 3.7029705078002739e+00 
3.7029705078002739e+00 1.5707963267948966e+00 3.7029705078002735e+00 
4.1510111261742084e+00 1.5707963267948963e+00 3.7029705078002735e+00 
4.5278638632988830e+00 1.5707963267948966e+00 3.7029705078002739e+00 
4.7123889803846897e+00 1.5707963267948966e+00 3.7029705078002744e+00 
3.1415926535897931e+00 0.0000000000000000e+00 4.1510111261742093e+00 
3.3261177706756002e+00 0.0000000000000000e+00 4.1510111261742093e+00 
3.7029705078002735e+00 0.0000000000000000e+00 4.1510111261742084e+00 
4.1510111261742093e+00 0.0000000000000000e+00 4.1510111261742093e+00 
4.5278638632988830e+00 0.0000000000000000e+00 4.1510111261742093e+00 
4.7123889803846897e+00 0.0000000000000000e+00 4.1510111261742093e+00 
3.1415926535897931e+00 1.8452511708580685e-01 4.1510111261742093e+00 
3.3261177706755998e+00 1.8452511708580682e-01 4.1510111261742093e+00 
3.7029705078002735e+00 1.8452511708580682e-01 4.1510111261742093e+00 
4.1510111261742093e+00 1.8452511708580688e-01 4.1510111261742093e+00 
4.5278638632988830e+00 1.8452511708580685e-01 4.1510111261742093e+00 
4.7123889803846897e+00 1.8452511708580685e-01 4.1510111261742093e+00 
3.1415926535897931e+00 5.6137785421048059e-01 4.1510111261742084e+00 
3.3261177706755993e+00 5.6137785421048070e-01 4.1510111261742102e+00 
3.7029705078002735e+00 5.6137785421048070e-01 4.1510111261742093e+00 
4.1510111261742093e+00 5.6137785421048070e-01 4.1510111261742093e+00 
4.5278638632988830e+00 5.6137785421048070e-01 4.1510111261742093e+00 
4.7123889803846888e+00 5.6137785421048059e-01 4.1510111261742093e+00 
3.1415926535897931e+00 1.0094184725844160e+00 4.1510111261742093e+00 
3.3261177706756007e+00 1.0094184725844162e+00 4.1510111261742093e+00 
3.7029705078002735e+00 1.0094184725844160e+00 4.1510111261742093e+00 
4.1510111261742093e+00 1.0094184725844160e+00 4.1510111261742102e+00 
4.5278638632988830e+00 1.0094184725844162e+00 4.1510111261742102e+00 
4.7123889803846897e+00 1.0094184725844160e+00 4.1510111261742102e+00 
3.1415926535897931e+00 1.3862712097090897e+00 4.1510111261742093e+00 
3.3261177706755998e+00 1.3862712097090897e+00 4.1510111261742093e+00 
3.7029705078002739e+00 1.3862712097090897e+00 4.1510111261742093e+00 
4.1510111261742093e+00 1.3862712097090899e+00 4.1510111261742102e+00 
4.5278638632988830e+00 1.3862712097090897e+00 4.1510111261742102e+00 
4.7123889803846897e+00 1.3862712097090897e+00 4.1510111261742102e+00 
3.1415926535897931e+00 1.5707963267948966e+00 4.1510111261742093e+00 
3.3261177706756002e+00 1.5707963267948966e+00 4.1510111261742093e+00 
3.7029705078002735e+00 1.5707963267948966e+00 4.1510111261742093e+00 
4.1510111261742093e+00 1.5707963267948966e+00 4.1510111261742102e+00 
4.5278638632988830e+00 1.5707963267948966e+00 4.1510111261742102e+00 
4.7123889803846897e+00 1.5707963267948966e+00 4.1510111261742102e+00 
3.1415926535897931e+00 0.0000000000000000e+00 4.5278638632988830e+00 
3.3261177706756002e+00 0.0000000000000000e+00 4.5278638632988830e+00 
3.7029705078002735e+00 0.0000000000000000e+00 4.5278638632988830e+00 
4.1510111261742093e+00 0.0000000000000000e+00 4.5278638632988830e+00 
4.5278638632988830e+00 0.0000000000000000e+00 4.5278638632988830e+00 
4.7123889803846897e+00 0.0000000000000000e+00 4.5278638632988830e+00 
3.1415926535897931e+00 1.8452511708580685e-01 4.5278638632988830e+00 
3.3261177706756002e+00 1.8452511708580685e-01 4.5278638632988830e+00 
3.7029705078002744e+00 1.8452511708580685e-01 4.5278638632988830e+00 
4.1510111261742093e+00 1.8452511708580688e-01 4.5278638632988830e+00 
4.5278638632988830e+00 1.8452511708580688e-01 4.5278638632988830e+00 
4.7123889803846897e+00 1.8452511708580685e-01 4.5278638632988830e+00 
3.1415926535897931e+00 5.6137785421048070e-01 4.5278638632988830e+00 
3.3261177706755998e+00 5.6137785421048059e-01 4.5278638632988830e+00 
3.7029705078002735e+00 5.6137785421048070e-01 4.5278638632988830e+00 
4.1510111261742093e+00 5.6137785421048070e-01 4.5278638632988830e+00 
4.5278638632988830e+00 5.6137785421048070e-01 4.5278638632988830e+00 
4.7123889803846897e+00 5.6137785421048070e-01 4.5278638632988830e+00 
3.1415926535897931e+00 1.0094184725844160e+00 4.5278638632988830e+00 
3.3261177706755998e+00 1.0094184725844160e+00 4.5278638632988830e+00 
3.7029705078002730e+00 1.0094184725844160e+00 4.5278638632988830e+00 
4.1510111261742093e+00 1.0094184725844160e+00 4.5278638632988830e+00 
4.5278638632988830e+00 1.0094184725844160e+00 4.5278638632988839e+00 
4.7123889803846897e+00 1.0094184725844160e+00 4.5278638632988839e+00 
3.1415926535897931e+00 1.3862712097090897e+00 4.5278638632988830e+00 
3.3261177706756002e+00 1.3862712097090897e+00 4.5278638632988830e+00 
3.7029705078002744e+00 1.3862712097090897e+00 4.5278638632988839e+00 
4.1510111261742093e+00 1.3862712097090897e+00 4.5278638632988839e+00 
4.5278638632988830e+00 1.3862712097090897e+00 4.5278638632988839e+00 
4.7123889803846897e+00 1.3862712097090897e+00 4.5278638632988848e+00 
3.1415926535897931e+00 1.5707963267948966e+00 4.5278638632988830e+00 
3.3261177706756002e+00 1.5707963267948966e+00 4.5278638632988830e+00 
3.7029705078002735e+00 1.5707963267948966e+00 4.5278638632988830e+00 
4.1510111261742093e+00 1.5707963267948966e+00 4.5278638632988839e+00 
4.5278638632988830e+00 1.5707963267948966e+00 4.5278638632988848e+00 
4.7123889803846897e+00 1.5707963267948966e+00 4.5278638632988848e+00 
3.1415926535897931e+00 0.0000000000000000e+00 4.7123889803846897e+00 
3.3261177706755998e+00 0.0000000000000000e+00 4.7123889803846897e+00 
3.7029705078002735e+00 0.0000000000000000e+00 4.7123889803846897e+00 
4.1510111261742093e+00 0.0000000000000000e+00 4.7123889803846897e+00 
4.5278638632988830e+00 0.0000000000000000e+00 4.7123889803846897e+00 
4.7123889803846897e+00 0.0000000000000000e+00 4.7123889803846897e+00 
3.1415926535897931e+00 1.8452511708580685e-01 4.7123889803846897e+00 
3.3261177706756002e+00 1.8452511708580685e-01 4.7123889803846897e+00 
3.7029705078002735e+00 1.8452511708580685e-01 4.7123889803846888e+00 
4.1510111261742093e+00 1.8452511708580685e-01 4.7123889803846906e+00 
4.5278638632988830e+00 1.8452511708580685e-01 4.7123889803846897e+00 
4.7123889803846897e+00 1.8452511708580685e-01 4.7123889803846897e+00 
3.1415926535897931e+00 5.6137785421048070e-01 4.7123889803846897e+00 
3.3261177706755998e+00 5.6137785421048070e-01 4.7123889803846897e+00 
3.7029705078002739e+00 5.6137785421048070e-01 4.7123889803846897e+00 
4.1510111261742084e+00 5.6137785421048059e-01 4.7123889803846897e+00 
4.5278638632988830e+00 5.6137785421048070e-01 4.7123889803846897e+00 
4.7123889803846897e+00 5.6137785421048070e-01 4.7123889803846897e+00 
3.1415926535897931e+00 1.0094184725844160e+00 4.7123889803846897e+00 
3.3261177706756002e+00 1.0094184725844160e+00 4.7123889803846906e+00 
3.7029705078002735e+00 1.0094184725844160e+00 4.7123889803846897e+00 
4.1510111261742093e+00 1.0094184725844160e+00 4.7123889803846906e+00 
4.5278638632988830e+00 1.0094184725844160e+00 4.7123889803846915e+00 
4.7123889803846897e+00 1.0094184725844160e+00 4.7123889803846906e+00 
3.1415926535897931e+00 1.3862712097090897e+00 4.7123889803846897e+00 
3.3261177706756002e+00 1.3862712097090897e+00 4.7123889803846897e+00 
3.7029705078002735e+00 1.3862712097090897e+00 4.7123889803846897e+00 
4.1510111261742093e+00 1.3862712097090897e+00 4.7123889803846906e+00 
4.5278638632988830e+00 1.3862712097090897e+00 4.7123889803846915e+00 
4.7123889803846897e+00 1.3862712097090897e+00 4.7123889803846915e+00 
3.1415926535897931e+00 1.5707963267948966e+00 4.7123889803846897e+00 
3.3261177706755998e+00 1.5707963267948966e+00 4.7123889803846897e+00 
3.7029705078002735e+00 1.5707963267948966e+00 4.7123889803846897e+00 
4.1510111261742093e+00 1.5707963267948966e+00 4.7123889803846906e+00 
4.5278638632988830e+00 1.5707963267948966e+00 4.7123889803846915e+00 
4.7123889803846897e+00 1.5707963267948966e+00 4.7123889803846915e+00 
4.7123889803846897e+00 0.0000000000000000e+00 3.1415926535897931e+00 
4.8969140974704963e+00 0.0000000000000000e+00 3.1415926535897931e+00 
5.2737668345951700e+00 0.0000000000000000e+00 3.1415926535897931e+00 
5.7218074529691059e+00 0.0000000000000000e+00 3.1415926535897931e+00 
6.0986601900937796e+00 0.0000000000000000e+00 3.1415926535897931e+00 
6.2831853071795862e+00 0.0000000000000000e+00 3.1415926535897931e+00 
4.7123889803846897e+00 1.8452511708580685e-01 3.1415926535897931e+00 
4.8969140974704963e+00 1.8452511708580685e-01 3.1415926535897931e+00 
5.2737668345951700e+00 1.8452511708580685e-01 3.1415926535897931e+00 
5.7218074529691050e+00 1.8452511708580685e-01 3.1415926535897931e+00 
6.0986601900937796e+00 1.8452511708580685e-01 3.1415926535897931e+00 
6.2831853071795862e+00 1.8452511708580685e-01 3.1415926535897931e+00 
4.7123889803846897e+00 5.6137785421048070e-01 3.1415926535897931e+00 
4.8969140974704963e+00 5.6137785421048070e-01 3.1415926535897927e+00 
5.2737668345951700e+00 5.6137785421048070e-01 3.1415926535897931e+00 
5.7218074529691059e+00 5.6137785421048059e-01 3.1415926535897927e+00 
6.0986601900937796e+00 5.6137785421048070e-01 3.1415926535897931e+00 
6.2831853071795862e+00 5.6137785421048070e-01 3.1415926535897931e+00 
4.7123889803846897e+00 1.0094184725844160e+00 3.1415926535897931e+00 
4.8969140974704963e+00 1.0094184725844160e+00 3.1415926535897931e+00 
5.2737668345951700e+00 1.0094184725844160e+00 3.1415926535897931e+00 
5.7218074529691059e+00 1.0094184725844160e+00 3.1415926535897931e+00 
6.0986601900937796e+00 1.0094184725844160e+00 3.1415926535897931e+00 
6.2831853071795862e+00 1.0094184725844160e+00 3.1415926535897931e+00 
4.7123889803846897e+00 1.3862712097090897e+00 3.1415926535897931e+00 
4.8969140974704972e+00 1.3862712097090897e+00 3.1415926535897931e+00 
5.2737668345951700e+00 1.3862712097090897e+00 3.1415926535897931e+00 
5.7218074529691059e+00 1.3862712097090897e+00 3.1415926535897931e+00 
6.0986601900937796e+00 1.3862712097090897e+00 3.1415926535897931e+00 
6.2831853071795862e+00 1.3862712097090897e+00 3.1415926535897931e+00 
4.7123889803846897e+00 1.5707963267948966e+00 3.1415926535897931e+00 
4.8969140974704963e+00 1.5707963267948966e+00 3.1415926535897931e+00 
5.2737668345951700e+00 1.5707963267948966e+00 3.1415926535897931e+00 
5.7218074529691059e+00 1.5707963267948966e+00 3.1415926535897931e+00 
6.0986601900937796e+00 1.5707963267948966e+00 3.1415926535897931e+00 
6.2831853071795862e+00 1.5707963267948966e+00 3.1415926535897931e+00 
4.7123889803846897e+00 0.0000000000000000e+00 3.3261177706755998e+00 
4.8969140974704963e+00 0.0000000000000000e+00 3.3261177706756002e+00 
5.2737668345951700e+00 0.0000000000000000e+00 3.3261177706755998e+00 
5.7218074529691050e+00 0.0000000000000000e+00 3.3261177706755998e+00 
6.0986601900937796e+00 0.0000000000000000e+00 3.3261177706756002e+00 
6.2831853071795862e+00 0.0000000000000000e+00 3.3261177706755998e+00 
4.7123889803846897e+00 1.8452511708580685e-01 3.3261177706756002e+00 
4.8969140974704963e+00 1.8452511708580685e-01 3.3261177706756002e+00 
5.2737668345951709e+00 1.8452511708580685e-01 3.3261177706755993e+00 
5.7218074529691059e+00 1.8452511708580688e-01 3.3261177706755998e+00 
6.0986601900937796e+00 1.8452511708580685e-01 3.3261177706756002e+00 
6.2831853071795862e+00 1.8452511708580685e-01 3.3261177706756002e+00 
4.7123889803846888e+00 5.6137785421048070e-01 3.3261177706756002e+00 
4.8969140974704963e+00 5.6137785421048070e-01 3.3261177706755993e+00 
5.2737668345951700e+00 5.6137785421048070e-01 3.3261177706755993e+00 
5.7218074529691050e+00 5.6137785421048070e-01 3.3261177706755989e+00 
6.0986601900937796e+00 5.6137785421048070e-01 3.3261177706755993e+00 
6.2831853071795862e+00 5.6137785421048070e-01 3.3261177706755998e+00 
4.7123889803846897e+00 1.0094184725844160e+00 3.3261177706755998e+00 
4.8969140974704963e+00 1.0094184725844157e+00 3.3261177706755998e+00 
5.2737668345951709e+00 1.0094184725844160e+00 3.3261177706755993e+00 
5.7218074529691050e+00 1.0094184725844160e+00 3.3261177706755998e+00 
6.0986601900937796e+00 1.0094184725844160e+00 3.3261177706756002e+00 
6.2831853071795862e+00 1.0094184725844160e+00 3.3261177706755998e+00 
4.7123889803846897e+00 1.3862712097090897e+00 3.3261177706756002e+00 
4.8969140974704963e+00 1.3862712097090897e+00 3.3261177706756002e+00 
5.2737668345951709e+00 1.3862712097090897e+00 3.3261177706755998e+00 
5.7218074529691050e+00 1.3862712097090897e+00 3.3261177706755998e+00 
6.0986601900937796e+00 1.3862712097090897e+00 3.3261177706756002e+00 
6.2831853071795862e+00 1.3862712097090897e+00 3.3261177706756002e+00 
4.7123889803846897e+00 1.5707963267948966e+00 3.3261177706756002e+00 
4.8969140974704963e+00 1.5707963267948966e+00 3.3261177706756002e+00 
5.2737668345951700e+00 1.5707963267948966e+00 3.3261177706755998e+00 
5.7218074529691050e+00 1.5707963267948966e+00 3.3261177706756002e+00 
6.0986601900937796e+00 1.5707963267948966e+00 3.3261177706756002e+00 
6.2831853071795862e+00 1.5707963267948966e+00 3.3261177706755998e+00 
4.7123889803846897e+00 0.0000000000000000e+00 3.7029705078002735e+00 
4.8969140974704963e+00 0.0000000000000000e+00 3.7029705078002735e+00 
5.2737668345951700e+00 0.0000000000000000e+00 3.7029705078002735e+00 
5.7218074529691059e+00 0.0000000000000000e+00 3.7029705078002735e+00 
6.0986601900937796e+00 0.0000000000000000e+00 3.7029705078002735e+00 
6.2831853071795862e+00 0.0000000000000000e+00 3.7029705078002735e+00 
4.7123889803846897e+00 1.8452511708580685e-01 3.7029705078002739e+00 
4.8969140974704963e+00 1.8452511708580685e-01 3.7029705078002735e+00 
5.2737668345951692e+00 1.8452511708580682e-01 3.7029705078002739e+00 
5.7218074529691050e+00 1.8452511708580682e-01 3.7029705078002735e+00 
6.0986601900937787e+00 1.8452511708580685e-01 3.7029705078002735e+00 
6.2831853071795853e+00 1.8452511708580685e-01 3.7029705078002735e+00 
4.7123889803846897e+00 5.6137785421048070e-01 3.7029705078002735e+00 
4.8969140974704963e+00 5.6137785421048070e-01 3.7029705078002735e+00 
5.2737668345951692e+00 5.6137785421048059e-01 3.7029705078002735e+00 
5.7218074529691050e+00 5.6137785421048070e-01 3.7029705078002735e+00 
6.0986601900937787e+00 5.6137785421048070e-01 3.7029705078002735e+00 
6.2831853071795862e+00 5.6137785421048070e-01 3.7029705078002735e+00 
4.7123889803846897e+00 1.0094184725844160e+00 3.7029705078002735e+00 
4.8969140974704963e+00 1.0094184725844160e+00 3.7029705078002735e+00 
5.2737668345951692e+00 1.0094184725844160e+00 3.7029705078002739e+00 
5.7218074529691050e+00 1.0094184725844160e+00 3.7029705078002739e+00 
6.0986601900937796e+00 1.0094184725844160e+00 3.7029705078002744e+00 
6.2831853071795853e+00 1.0094184725844160e+00 3.7029705078002735e+00 
4.7123889803846897e+00 1.3862712097090897e+00 3.7029705078002739e+00 
4.8969140974704963e+00 1.3862712097090897e+00 3.7029705078002744e+00 
5.2737668345951692e+00 1.3862712097090895e+00 3.7029705078002735e+00 
5.7218074529691059e+00 1.3862712097090897e+00 3.7029705078002744e+00 
6.0986601900937787e+00 1.3862712097090897e+00 3.7029705078002735e+00 
6.2831853071795862e+00 1.3862712097090897e+00 3.7029705078002735e+00 
4.7123889803846897e+00 1.5707963267948966e+00 3.7029705078002744e+00 
4.8969140974704963e+00 1.5707963267948963e+00 3.7029705078002739e+00 
5.2737668345951700e+00 1.5707963267948966e+00 3.7029705078002744e+00 
5.7218074529691059e+00 1.5707963267948963e+00 3.7029705078002735e+00 
6.0986601900937796e+00 1.5707963267948966e+00 3.7029705078002735e+00 
6.2831853071795862e+00 1.5707963267948966e+00 3.7029705078002735e+00 
4.7123889803846897e+00 0.0000000000000000e+00 4.1510111261742093e+00 
4.8969140974704963e+00 0.0000000000000000e+00 4.1510111261742093e+00 
5.2737668345951700e+00 0.0000000000000000e+00 4.1510111261742084e+00 
5.7218074529691059e+00 0.0000000000000000e+00 4.1510111261742093e+00 
6.0986601900937796e+00 0.0000000000000000e+00 4.1510111261742093e+00 
6.2831853071795862e+00 0.0000000000000000e+00 4.1510111261742093e+00 
4.7123889803846897e+00 1.8452511708580685e-01 4.1510111261742093e+00 
4.8969140974704963e+00 1.8452511708580682e-01 4.1510111261742093e+00 
5.2737668345951709e+00 1.8452511708580682e-01 4.1510111261742093e+00 
5.7218074529691059e+00 1.8452511708580688e-01 4.1510111261742093e+00 
6.0986601900937796e+00 1.8452511708580685e-01 4.1510111261742093e+00 
6.2831853071795862e+00 1.8452511708580685e-01 4.1510111261742093e+00 
4.7123889803846888e+00 5.6137785421048059e-01 4.1510111261742093e+00 
4.8969140974704972e+00 5.6137785421048070e-01 4.1510111261742102e+00 
5.2737668345951692e+00 5.6137785421048070e-01 4.1510111261742084e+00 
5.7218074529691050e+00 5.6137785421048070e-01 4.1510111261742093e+00 
6.0986601900937796e+00 5.6137785421048070e-01 4.1510111261742093e+00 
6.2831853071795862e+00 5.6137785421048059e-01 4.1510111261742084e+00 
4.7123889803846897e+00 1.0094184725844160e+00 4.1510111261742102e+00 
4.8969140974704972e+00 1.0094184725844162e+00 4.1510111261742102e+00 
5.2737668345951700e+00 1.0094184725844160e+00 4.1510111261742093e+00 
5.7218074529691059e+00 1.0094184725844160e+00 4.1510111261742093e+00 
6.0986601900937796e+00 1.0094184725844162e+00 4.1510111261742093e+00 
6.2831853071795862e+00 1.0094184725844160e+00 4.1510111261742093e+00 
4.7123889803846897e+00 1.3862712097090897e+00 4.1510111261742102e+00 
4.8969140974704972e+00 1.3862712097090897e+00 4.1510111261742102e+00 
5.2737668345951700e+00 1.3862712097090897e+00 4.1510111261742102e+00 
5.7218074529691059e+00 1.3862712097090899e+00 4.1510111261742093e+00 
6.0986601900937796e+00 1.3862712097090897e+00 4.1510111261742093e+00 
6.2831853071795862e+00 1.3862712097090897e+00 4.1510111261742093e+00 
4.7123889803846897e+00 1.5707963267948966e+00 4.1510111261742102e+00 
4.8969140974704963e+00 1.5707963267948966e+00 4.1510111261742102e+00 
5.2737668345951700e+00 1.5707963267948966e+00 4.1510111261742093e+00 
5.7218074529691059e+00 1.5707963267948966e+00 4.1510111261742093e+00 
6.0986601900937796e+00 1.5707963267948966e+00 4.1510111261742093e+00 
6.2831853071795862e+00 1.5707963267948966e+00 4.1510111261742093e+00 
4.7123889803846897e+00 0.0000000000000000e+00 4.5278638632988830e+00 
4.8969140974704972e+00 0.0000000000000000e+00 4.5278638632988830e+00 
5.2737668345951700e+00 0.0000000000000000e+00 4.5278638632988830e+00 
5.7218074529691059e+00 0.0000000000000000e+00 4.5278638632988830e+00 
6.0986601900937796e+00 0.0000000000000000e+00 4.5278638632988830e+00 
6.2831853071795862e+00 0.0000000000000000e+00 4.5278638632988830e+00 
4.7123889803846897e+00 1.8452511708580685e-01 4.5278638632988830e+00 
4.8969140974704963e+00 1.8452511708580685e-01 4.5278638632988830e+00 
5.2737668345951709e+00 1.8452511708580685e-01 4.5278638632988830e+00 
5.7218074529691059e+00 1.8452511708580688e-01 4.5278638632988830e+00 
6.0986601900937796e+00 1.8452511708580688e-01 4.5278638632988830e+00 
6.2831853071795862e+00 1.8452511708580685e-01 4.5278638632988830e+00 
4.7123889803846897e+00 5.6137785421048070e-01 4.5278638632988830e+00 
4.8969140974704963e+00 5.6137785421048059e-01 4.5278638632988830e+00 
5.2737668345951700e+00 5.6137785421048070e-01 4.5278638632988830e+00 
5.7218074529691050e+00 5.6137785421048070e-01 4.5278638632988830e+00 
6.0986601900937787e+00 5.6137785421048070e-01 4.5278638632988830e+00 
